2018-12-21 06:24:12.397395 -- Epoch: [3][200/354]	Time 2.383 (2.341)	Data 0.005 (0.004)	Loss 1.0701 (1.3890)	Prec@1 66.000 (53.015)	Prec@5 91.000 (88.736)
2018-12-21 06:24:35.589318 -- Epoch: [3][210/354]	Time 2.347 (2.340)	Data 0.003 (0.004)	Loss 1.2387 (1.3856)	Prec@1 59.000 (53.199)	Prec@5 89.000 (88.801)
2018-12-21 06:24:59.067483 -- Epoch: [3][220/354]	Time 2.283 (2.341)	Data 0.003 (0.004)	Loss 1.2434 (1.3767)	Prec@1 64.000 (53.520)	Prec@5 88.000 (88.855)
2018-12-21 06:25:23.797874 -- Epoch: [3][230/354]	Time 2.303 (2.346)	Data 0.003 (0.004)	Loss 0.9093 (1.3661)	Prec@1 73.000 (53.874)	Prec@5 96.000 (89.013)
2018-12-21 06:25:47.066980 -- Epoch: [3][240/354]	Time 2.361 (2.346)	Data 0.003 (0.004)	Loss 1.1919 (1.3569)	Prec@1 57.000 (54.174)	Prec@5 93.000 (89.195)
2018-12-21 06:26:09.956455 -- Epoch: [3][250/354]	Time 2.202 (2.343)	Data 0.003 (0.004)	Loss 0.9071 (1.3476)	Prec@1 71.000 (54.422)	Prec@5 96.000 (89.355)
2018-12-21 06:26:33.003871 -- Epoch: [3][260/354]	Time 2.296 (2.342)	Data 0.002 (0.004)	Loss 1.3293 (1.3385)	Prec@1 56.000 (54.755)	Prec@5 88.000 (89.475)
2018-12-21 06:26:56.664194 -- Epoch: [3][270/354]	Time 2.751 (2.343)	Data 0.002 (0.004)	Loss 0.9897 (1.3326)	Prec@1 62.000 (54.915)	Prec@5 93.000 (89.561)
2018-12-21 06:27:20.250696 -- Epoch: [3][280/354]	Time 2.452 (2.343)	Data 0.003 (0.004)	Loss 1.2835 (1.3260)	Prec@1 56.000 (55.103)	Prec@5 93.000 (89.623)
2018-12-21 06:27:43.424376 -- Epoch: [3][290/354]	Time 2.440 (2.342)	Data 0.004 (0.004)	Loss 0.9778 (1.3165)	Prec@1 68.000 (55.457)	Prec@5 93.000 (89.790)
2018-12-21 06:28:06.878827 -- Epoch: [3][300/354]	Time 2.299 (2.343)	Data 0.003 (0.003)	Loss 1.0175 (1.3081)	Prec@1 60.000 (55.704)	Prec@5 98.000 (89.940)
2018-12-21 06:28:29.881748 -- Epoch: [3][310/354]	Time 2.317 (2.341)	Data 0.003 (0.003)	Loss 0.8717 (1.2983)	Prec@1 77.000 (56.003)	Prec@5 93.000 (90.071)
2018-12-21 06:28:53.648355 -- Epoch: [3][320/354]	Time 2.310 (2.342)	Data 0.005 (0.003)	Loss 0.9205 (1.2914)	Prec@1 70.000 (56.249)	Prec@5 96.000 (90.184)
2018-12-21 06:29:17.392866 -- Epoch: [3][330/354]	Time 2.408 (2.343)	Data 0.004 (0.004)	Loss 1.3259 (1.2853)	Prec@1 58.000 (56.514)	Prec@5 88.000 (90.296)
2018-12-21 06:29:40.856510 -- Epoch: [3][340/354]	Time 2.389 (2.343)	Data 0.003 (0.003)	Loss 1.2068 (1.2796)	Prec@1 57.000 (56.742)	Prec@5 92.000 (90.396)
2018-12-21 06:30:04.942097 -- Epoch: [3][350/354]	Time 2.277 (2.345)	Data 0.002 (0.003)	Loss 1.2194 (1.2723)	Prec@1 58.000 (56.966)	Prec@5 93.000 (90.507)
2018-12-21 06:30:41.244182 -- Epoch: [4][0/354]	Time 3.125 (3.125)	Data 0.103 (0.103)	Loss 1.0718 (1.0718)	Prec@1 63.000 (63.000)	Prec@5 93.000 (93.000)
2018-12-21 06:31:04.353583 -- Epoch: [4][10/354]	Time 2.373 (2.385)	Data 0.002 (0.012)	Loss 1.0822 (0.9672)	Prec@1 61.000 (67.545)	Prec@5 95.000 (95.182)
2018-12-21 06:31:27.681525 -- Epoch: [4][20/354]	Time 2.279 (2.360)	Data 0.003 (0.008)	Loss 0.8440 (0.9336)	Prec@1 68.000 (68.762)	Prec@5 98.000 (95.429)
2018-12-21 06:31:50.553559 -- Epoch: [4][30/354]	Time 2.347 (2.337)	Data 0.002 (0.006)	Loss 0.9269 (0.9306)	Prec@1 68.000 (69.129)	Prec@5 95.000 (95.258)
2018-12-21 06:32:13.473709 -- Epoch: [4][40/354]	Time 2.284 (2.326)	Data 0.003 (0.005)	Loss 0.9046 (0.9284)	Prec@1 70.000 (69.463)	Prec@5 96.000 (95.146)
2018-12-21 06:32:36.740388 -- Epoch: [4][50/354]	Time 2.267 (2.326)	Data 0.005 (0.005)	Loss 1.0274 (0.9269)	Prec@1 66.000 (69.588)	Prec@5 96.000 (95.137)
2018-12-21 06:33:00.115956 -- Epoch: [4][60/354]	Time 2.244 (2.328)	Data 0.004 (0.005)	Loss 1.0098 (0.9193)	Prec@1 68.000 (69.721)	Prec@5 93.000 (95.295)
2018-12-21 06:33:23.494300 -- Epoch: [4][70/354]	Time 2.383 (2.329)	Data 0.004 (0.005)	Loss 0.9291 (0.9243)	Prec@1 69.000 (69.521)	Prec@5 97.000 (95.366)
2018-12-21 06:33:46.534292 -- Epoch: [4][80/354]	Time 2.419 (2.326)	Data 0.003 (0.004)	Loss 0.8935 (0.9125)	Prec@1 67.000 (69.679)	Prec@5 96.000 (95.432)
2018-12-21 06:34:09.682789 -- Epoch: [4][90/354]	Time 2.287 (2.325)	Data 0.003 (0.004)	Loss 0.8829 (0.9049)	Prec@1 70.000 (69.912)	Prec@5 97.000 (95.505)
2018-12-21 06:34:32.653791 -- Epoch: [4][100/354]	Time 2.279 (2.322)	Data 0.004 (0.004)	Loss 0.7035 (0.8929)	Prec@1 80.000 (70.505)	Prec@5 99.000 (95.634)
2018-12-21 06:34:55.961353 -- Epoch: [4][110/354]	Time 2.358 (2.323)	Data 0.003 (0.004)	Loss 0.8319 (0.8873)	Prec@1 73.000 (70.676)	Prec@5 96.000 (95.703)
2018-12-21 06:35:18.873122 -- Epoch: [4][120/354]	Time 2.271 (2.320)	Data 0.003 (0.004)	Loss 0.8383 (0.8828)	Prec@1 72.000 (70.694)	Prec@5 96.000 (95.802)
2018-12-21 06:35:42.195407 -- Epoch: [4][130/354]	Time 2.273 (2.321)	Data 0.002 (0.004)	Loss 1.0165 (0.8806)	Prec@1 68.000 (70.756)	Prec@5 92.000 (95.847)
2018-12-21 06:36:05.649770 -- Epoch: [4][140/354]	Time 2.409 (2.323)	Data 0.003 (0.004)	Loss 0.7295 (0.8772)	Prec@1 75.000 (70.943)	Prec@5 98.000 (95.858)
2018-12-21 06:36:28.873833 -- Epoch: [4][150/354]	Time 2.237 (2.323)	Data 0.003 (0.004)	Loss 0.6208 (0.8700)	Prec@1 76.000 (71.172)	Prec@5 99.000 (95.954)
2018-12-21 06:36:52.285186 -- Epoch: [4][160/354]	Time 2.348 (2.324)	Data 0.002 (0.004)	Loss 0.8254 (0.8697)	Prec@1 70.000 (71.280)	Prec@5 97.000 (95.963)
2018-12-21 06:37:15.460845 -- Epoch: [4][170/354]	Time 2.265 (2.324)	Data 0.002 (0.004)	Loss 0.7163 (0.8643)	Prec@1 75.000 (71.386)	Prec@5 98.000 (96.064)
2018-12-21 06:37:38.709123 -- Epoch: [4][180/354]	Time 2.384 (2.324)	Data 0.003 (0.004)	Loss 0.6607 (0.8575)	Prec@1 76.000 (71.519)	Prec@5 97.000 (96.138)
2018-12-21 06:38:02.073643 -- Epoch: [4][190/354]	Time 2.295 (2.324)	Data 0.003 (0.004)	Loss 0.7466 (0.8542)	Prec@1 70.000 (71.639)	Prec@5 99.000 (96.162)
2018-12-21 06:38:25.177591 -- Epoch: [4][200/354]	Time 2.303 (2.324)	Data 0.006 (0.004)	Loss 0.6421 (0.8476)	Prec@1 80.000 (71.950)	Prec@5 98.000 (96.244)
2018-12-21 06:38:48.336116 -- Epoch: [4][210/354]	Time 2.246 (2.323)	Data 0.002 (0.004)	Loss 0.8722 (0.8447)	Prec@1 68.000 (72.033)	Prec@5 95.000 (96.242)
2018-12-21 06:39:12.175346 -- Epoch: [4][220/354]	Time 2.402 (2.326)	Data 0.002 (0.004)	Loss 0.6778 (0.8418)	Prec@1 79.000 (72.109)	Prec@5 98.000 (96.317)
2018-12-21 06:39:35.089967 -- Epoch: [4][230/354]	Time 2.287 (2.325)	Data 0.004 (0.004)	Loss 0.7080 (0.8405)	Prec@1 77.000 (72.186)	Prec@5 96.000 (96.342)
2018-12-21 06:39:58.792863 -- Epoch: [4][240/354]	Time 2.441 (2.326)	Data 0.002 (0.004)	Loss 0.5611 (0.8376)	Prec@1 79.000 (72.369)	Prec@5 100.000 (96.349)
